Ref_Date,GEO,PRO,PIP,STA,Vector,Coordinate,Value
2016/03,Ontario,Crude oil and equivalent products,Exports,Cubic metres,v107705322,3.1.4.1,0.0
2016/04,Ontario,Crude oil and equivalent products,Exports,Cubic metres,v107705322,3.1.4.1,0.0
2016/05,Ontario,Crude oil and equivalent products,Exports,Cubic metres,v107705322,3.1.4.1,0.0
2016/06,Ontario,Crude oil and equivalent products,Exports,Cubic metres,v107705322,3.1.4.1,0.0
2016/07,Ontario,Crude oil and equivalent products,Exports,Cubic metres,v107705322,3.1.4.1,0.0
2016/08,Ontario,Crude oil and equivalent products,Exports,Cubic metres,v107705322,3.1.4.1,0.0
2016/09,Ontario,Crude oil and equivalent products,Exports,Cubic metres,v107705322,3.1.4.1,0.0
2016/10,Ontario,Crude oil and equivalent products,Exports,Cubic metres,v107705322,3.1.4.1,0.0
2016/11,Ontario,Crude oil and equivalent products,Exports,Cubic metres,v107705322,3.1.4.1,0.0
2016/12,Ontario,Crude oil and equivalent products,Exports,Cubic metres,v107705322,3.1.4.1,0.0
2017/01,Ontario,Crude oil and equivalent products,Exports,Cubic metres,v107705322,3.1.4.1,0.0
2017/02,Ontario,Crude oil and equivalent products,Exports,Cubic metres,v107705322,3.1.4.1,0.0
2017/03,Ontario,Crude oil and equivalent products,Exports,Cubic metres,v107705322,3.1.4.1,0.0
2017/04,Ontario,Crude oil and equivalent products,Exports,Cubic metres,v107705322,3.1.4.1,0.0
2017/05,Ontario,Crude oil and equivalent products,Exports,Cubic metres,v107705322,3.1.4.1,0.0
2017/06,Ontario,Crude oil and equivalent products,Exports,Cubic metres,v107705322,3.1.4.1,0.0
2017/07,Ontario,Crude oil and equivalent products,Exports,Cubic metres,v107705322,3.1.4.1,0.0
2017/08,Ontario,Crude oil and equivalent products,Exports,Cubic metres,v107705322,3.1.4.1,0.0
2017/09,Ontario,Crude oil and equivalent products,Exports,Cubic metres,v107705322,3.1.4.1,0.0
2017/10,Ontario,Crude oil and equivalent products,Exports,Cubic metres,v107705322,3.1.4.1,0.0
2017/11,Ontario,Crude oil and equivalent products,Exports,Cubic metres,v107705322,3.1.4.1,0.0
2017/12,Ontario,Crude oil and equivalent products,Exports,Cubic metres,v107705322,3.1.4.1,0.0
2018/01,Ontario,Crude oil and equivalent products,Exports,Cubic metres,v107705322,3.1.4.1,0.0
2018/02,Ontario,Crude oil and equivalent products,Exports,Cubic metres,v107705322,3.1.4.1,0.0
2016/03,Ontario,Crude oil and equivalent products,Exports,Barrels,v107705323,3.1.4.2,0.0
2016/04,Ontario,Crude oil and equivalent products,Exports,Barrels,v107705323,3.1.4.2,0.0
2016/05,Ontario,Crude oil and equivalent products,Exports,Barrels,v107705323,3.1.4.2,0.0
2016/06,Ontario,Crude oil and equivalent products,Exports,Barrels,v107705323,3.1.4.2,0.0
2016/07,Ontario,Crude oil and equivalent products,Exports,Barrels,v107705323,3.1.4.2,0.0
2016/08,Ontario,Crude oil and equivalent products,Exports,Barrels,v107705323,3.1.4.2,0.0
2016/09,Ontario,Crude oil and equivalent products,Exports,Barrels,v107705323,3.1.4.2,0.0
2016/10,Ontario,Crude oil and equivalent products,Exports,Barrels,v107705323,3.1.4.2,0.0
2016/11,Ontario,Crude oil and equivalent products,Exports,Barrels,v107705323,3.1.4.2,0.0
2016/12,Ontario,Crude oil and equivalent products,Exports,Barrels,v107705323,3.1.4.2,0.0
2017/01,Ontario,Crude oil and equivalent products,Exports,Barrels,v107705323,3.1.4.2,0.0
2017/02,Ontario,Crude oil and equivalent products,Exports,Barrels,v107705323,3.1.4.2,0.0
2017/03,Ontario,Crude oil and equivalent products,Exports,Barrels,v107705323,3.1.4.2,0.0
2017/04,Ontario,Crude oil and equivalent products,Exports,Barrels,v107705323,3.1.4.2,0.0
2017/05,Ontario,Crude oil and equivalent products,Exports,Barrels,v107705323,3.1.4.2,0.0
2017/06,Ontario,Crude oil and equivalent products,Exports,Barrels,v107705323,3.1.4.2,0.0
2017/07,Ontario,Crude oil and equivalent products,Exports,Barrels,v107705323,3.1.4.2,0.0
2017/08,Ontario,Crude oil and equivalent products,Exports,Barrels,v107705323,3.1.4.2,0.0
2017/09,Ontario,Crude oil and equivalent products,Exports,Barrels,v107705323,3.1.4.2,0.0
2017/10,Ontario,Crude oil and equivalent products,Exports,Barrels,v107705323,3.1.4.2,0.0
2017/11,Ontario,Crude oil and equivalent products,Exports,Barrels,v107705323,3.1.4.2,0.0
2017/12,Ontario,Crude oil and equivalent products,Exports,Barrels,v107705323,3.1.4.2,0.0
2018/01,Ontario,Crude oil and equivalent products,Exports,Barrels,v107705323,3.1.4.2,0.0
2018/02,Ontario,Crude oil and equivalent products,Exports,Barrels,v107705323,3.1.4.2,0.0
2016/03,Ontario,Crude oil and equivalent products,Deliveries to refineries,Cubic metres,v107705324,3.1.5.1,1745557.0
2016/04,Ontario,Crude oil and equivalent products,Deliveries to refineries,Cubic metres,v107705324,3.1.5.1,1525507.0
2016/05,Ontario,Crude oil and equivalent products,Deliveries to refineries,Cubic metres,v107705324,3.1.5.1,1079743.0
2016/06,Ontario,Crude oil and equivalent products,Deliveries to refineries,Cubic metres,v107705324,3.1.5.1,1386796.0
2016/07,Ontario,Crude oil and equivalent products,Deliveries to refineries,Cubic metres,v107705324,3.1.5.1,1863705.0
2016/08,Ontario,Crude oil and equivalent products,Deliveries to refineries,Cubic metres,v107705324,3.1.5.1,1813474.0
2016/09,Ontario,Crude oil and equivalent products,Deliveries to refineries,Cubic metres,v107705324,3.1.5.1,1588928.0
2016/10,Ontario,Crude oil and equivalent products,Deliveries to refineries,Cubic metres,v107705324,3.1.5.1,1511630.0
2016/11,Ontario,Crude oil and equivalent products,Deliveries to refineries,Cubic metres,v107705324,3.1.5.1,1661931.0
2016/12,Ontario,Crude oil and equivalent products,Deliveries to refineries,Cubic metres,v107705324,3.1.5.1,1739781.0
2017/01,Ontario,Crude oil and equivalent products,Deliveries to refineries,Cubic metres,v107705324,3.1.5.1,1642180.0
2017/02,Ontario,Crude oil and equivalent products,Deliveries to refineries,Cubic metres,v107705324,3.1.5.1,1522438.0
2017/03,Ontario,Crude oil and equivalent products,Deliveries to refineries,Cubic metres,v107705324,3.1.5.1,1391711.0
2017/04,Ontario,Crude oil and equivalent products,Deliveries to refineries,Cubic metres,v107705324,3.1.5.1,1373065.0
2017/05,Ontario,Crude oil and equivalent products,Deliveries to refineries,Cubic metres,v107705324,3.1.5.1,1275608.0
2017/06,Ontario,Crude oil and equivalent products,Deliveries to refineries,Cubic metres,v107705324,3.1.5.1,1642652.0
2017/07,Ontario,Crude oil and equivalent products,Deliveries to refineries,Cubic metres,v107705324,3.1.5.1,1747174.0
2017/08,Ontario,Crude oil and equivalent products,Deliveries to refineries,Cubic metres,v107705324,3.1.5.1,1703297.0
2017/09,Ontario,Crude oil and equivalent products,Deliveries to refineries,Cubic metres,v107705324,3.1.5.1,1239147.0
2017/10,Ontario,Crude oil and equivalent products,Deliveries to refineries,Cubic metres,v107705324,3.1.5.1,1421440.0
2017/11,Ontario,Crude oil and equivalent products,Deliveries to refineries,Cubic metres,v107705324,3.1.5.1,1647676.0
2017/12,Ontario,Crude oil and equivalent products,Deliveries to refineries,Cubic metres,v107705324,3.1.5.1,1776706.0
2018/01,Ontario,Crude oil and equivalent products,Deliveries to refineries,Cubic metres,v107705324,3.1.5.1,1533872.0
2018/02,Ontario,Crude oil and equivalent products,Deliveries to refineries,Cubic metres,v107705324,3.1.5.1,1563600.0
2016/03,Ontario,Crude oil and equivalent products,Deliveries to refineries,Barrels,v107705325,3.1.5.2,10979204.0
2016/04,Ontario,Crude oil and equivalent products,Deliveries to refineries,Barrels,v107705325,3.1.5.2,9595134.0
2016/05,Ontario,Crude oil and equivalent products,Deliveries to refineries,Barrels,v107705325,3.1.5.2,6791368.0
2016/06,Ontario,Crude oil and equivalent products,Deliveries to refineries,Barrels,v107705325,3.1.5.2,8722669.0
2016/07,Ontario,Crude oil and equivalent products,Deliveries to refineries,Barrels,v107705325,3.1.5.2,11722332.0
2016/08,Ontario,Crude oil and equivalent products,Deliveries to refineries,Barrels,v107705325,3.1.5.2,11406389.0
2016/09,Ontario,Crude oil and equivalent products,Deliveries to refineries,Barrels,v107705325,3.1.5.2,9994039.0
2016/10,Ontario,Crude oil and equivalent products,Deliveries to refineries,Barrels,v107705325,3.1.5.2,9507850.0
2016/11,Ontario,Crude oil and equivalent products,Deliveries to refineries,Barrels,v107705325,3.1.5.2,10453214.0
2016/12,Ontario,Crude oil and equivalent products,Deliveries to refineries,Barrels,v107705325,3.1.5.2,10942875.0
2017/01,Ontario,Crude oil and equivalent products,Deliveries to refineries,Barrels,v107705325,3.1.5.2,10328984.0
2017/02,Ontario,Crude oil and equivalent products,Deliveries to refineries,Barrels,v107705325,3.1.5.2,9575831.0
2017/03,Ontario,Crude oil and equivalent products,Deliveries to refineries,Barrels,v107705325,3.1.5.2,8753584.0
2017/04,Ontario,Crude oil and equivalent products,Deliveries to refineries,Barrels,v107705325,3.1.5.2,8636304.0
2017/05,Ontario,Crude oil and equivalent products,Deliveries to refineries,Barrels,v107705325,3.1.5.2,8023319.0
2017/06,Ontario,Crude oil and equivalent products,Deliveries to refineries,Barrels,v107705325,3.1.5.2,10331953.0
2017/07,Ontario,Crude oil and equivalent products,Deliveries to refineries,Barrels,v107705325,3.1.5.2,10989375.0
2017/08,Ontario,Crude oil and equivalent products,Deliveries to refineries,Barrels,v107705325,3.1.5.2,10713397.0
2017/09,Ontario,Crude oil and equivalent products,Deliveries to refineries,Barrels,v107705325,3.1.5.2,7793987.0
2017/10,Ontario,Crude oil and equivalent products,Deliveries to refineries,Barrels,v107705325,3.1.5.2,8940573.0
2017/11,Ontario,Crude oil and equivalent products,Deliveries to refineries,Barrels,v107705325,3.1.5.2,10363553.0
2017/12,Ontario,Crude oil and equivalent products,Deliveries to refineries,Barrels,v107705325,3.1.5.2,11175125.0
2018/01,Ontario,Crude oil and equivalent products,Deliveries to refineries,Barrels,v107705325,3.1.5.2,9647748.0
2018/02,Ontario,Crude oil and equivalent products,Deliveries to refineries,Barrels,v107705325,3.1.5.2,9834731.0
2016/03,Ontario,Crude oil and equivalent products,Other deliveries,Cubic metres,v107705326,3.1.6.1,74026.0
2016/04,Ontario,Crude oil and equivalent products,Other deliveries,Cubic metres,v107705326,3.1.6.1,76129.0
2016/05,Ontario,Crude oil and equivalent products,Other deliveries,Cubic metres,v107705326,3.1.6.1,81014.0
2016/06,Ontario,Crude oil and equivalent products,Other deliveries,Cubic metres,v107705326,3.1.6.1,74261.0
2016/07,Ontario,Crude oil and equivalent products,Other deliveries,Cubic metres,v107705326,3.1.6.1,76082.0
2016/08,Ontario,Crude oil and equivalent products,Other deliveries,Cubic metres,v107705326,3.1.6.1,75053.0
2016/09,Ontario,Crude oil and equivalent products,Other deliveries,Cubic metres,v107705326,3.1.6.1,57239.0
2016/10,Ontario,Crude oil and equivalent products,Other deliveries,Cubic metres,v107705326,3.1.6.1,57734.0
2016/11,Ontario,Crude oil and equivalent products,Other deliveries,Cubic metres,v107705326,3.1.6.1,61743.0
2016/12,Ontario,Crude oil and equivalent products,Other deliveries,Cubic metres,v107705326,3.1.6.1,61743.0
2017/01,Ontario,Crude oil and equivalent products,Other deliveries,Cubic metres,v107705326,3.1.6.1,44307.0
2017/02,Ontario,Crude oil and equivalent products,Other deliveries,Cubic metres,v107705326,3.1.6.1,67818.0
2017/03,Ontario,Crude oil and equivalent products,Other deliveries,Cubic metres,v107705326,3.1.6.1,68118.0
2017/04,Ontario,Crude oil and equivalent products,Other deliveries,Cubic metres,v107705326,3.1.6.1,111255.0
2017/05,Ontario,Crude oil and equivalent products,Other deliveries,Cubic metres,v107705326,3.1.6.1,64529.0
2017/06,Ontario,Crude oil and equivalent products,Other deliveries,Cubic metres,v107705326,3.1.6.1,38488.0
2017/07,Ontario,Crude oil and equivalent products,Other deliveries,Cubic metres,v107705326,3.1.6.1,73495.0
2017/08,Ontario,Crude oil and equivalent products,Other deliveries,Cubic metres,v107705326,3.1.6.1,133632.0
2017/09,Ontario,Crude oil and equivalent products,Other deliveries,Cubic metres,v107705326,3.1.6.1,146592.0
2017/10,Ontario,Crude oil and equivalent products,Other deliveries,Cubic metres,v107705326,3.1.6.1,139159.0
2017/11,Ontario,Crude oil and equivalent products,Other deliveries,Cubic metres,v107705326,3.1.6.1,135297.0
2017/12,Ontario,Crude oil and equivalent products,Other deliveries,Cubic metres,v107705326,3.1.6.1,55353.0
2018/01,Ontario,Crude oil and equivalent products,Other deliveries,Cubic metres,v107705326,3.1.6.1,52116.0
2018/02,Ontario,Crude oil and equivalent products,Other deliveries,Cubic metres,v107705326,3.1.6.1,63907.0
2016/03,Ontario,Crude oil and equivalent products,Other deliveries,Barrels,v107705327,3.1.6.2,465609.0
2016/04,Ontario,Crude oil and equivalent products,Other deliveries,Barrels,v107705327,3.1.6.2,478836.0
2016/05,Ontario,Crude oil and equivalent products,Other deliveries,Barrels,v107705327,3.1.6.2,509562.0
2016/06,Ontario,Crude oil and equivalent products,Other deliveries,Barrels,v107705327,3.1.6.2,467087.0
2016/07,Ontario,Crude oil and equivalent products,Other deliveries,Barrels,v107705327,3.1.6.2,478541.0
2016/08,Ontario,Crude oil and equivalent products,Other deliveries,Barrels,v107705327,3.1.6.2,472068.0
2016/09,Ontario,Crude oil and equivalent products,Other deliveries,Barrels,v107705327,3.1.6.2,360022.0
2016/10,Ontario,Crude oil and equivalent products,Other deliveries,Barrels,v107705327,3.1.6.2,363135.0
2016/11,Ontario,Crude oil and equivalent products,Other deliveries,Barrels,v107705327,3.1.6.2,388351.0
2016/12,Ontario,Crude oil and equivalent products,Other deliveries,Barrels,v107705327,3.1.6.2,388351.0
2017/01,Ontario,Crude oil and equivalent products,Other deliveries,Barrels,v107705327,3.1.6.2,278682.0
2017/02,Ontario,Crude oil and equivalent products,Other deliveries,Barrels,v107705327,3.1.6.2,426562.0
2017/03,Ontario,Crude oil and equivalent products,Other deliveries,Barrels,v107705327,3.1.6.2,428449.0
2017/04,Ontario,Crude oil and equivalent products,Other deliveries,Barrels,v107705327,3.1.6.2,699772.0
2017/05,Ontario,Crude oil and equivalent products,Other deliveries,Barrels,v107705327,3.1.6.2,405875.0
2017/06,Ontario,Crude oil and equivalent products,Other deliveries,Barrels,v107705327,3.1.6.2,242082.0
2017/07,Ontario,Crude oil and equivalent products,Other deliveries,Barrels,v107705327,3.1.6.2,462269.0
2017/08,Ontario,Crude oil and equivalent products,Other deliveries,Barrels,v107705327,3.1.6.2,840519.0
2017/09,Ontario,Crude oil and equivalent products,Other deliveries,Barrels,v107705327,3.1.6.2,922034.0
2017/10,Ontario,Crude oil and equivalent products,Other deliveries,Barrels,v107705327,3.1.6.2,875282.0
2017/11,Ontario,Crude oil and equivalent products,Other deliveries,Barrels,v107705327,3.1.6.2,850991.0
2017/12,Ontario,Crude oil and equivalent products,Other deliveries,Barrels,v107705327,3.1.6.2,348159.0
2018/01,Ontario,Crude oil and equivalent products,Other deliveries,Barrels,v107705327,3.1.6.2,327799.0
2018/02,Ontario,Crude oil and equivalent products,Other deliveries,Barrels,v107705327,3.1.6.2,401962.0
2016/03,Ontario,Crude oil and equivalent products,Opening inventory,Cubic metres,v107705328,3.1.7.1,498534.0
2016/04,Ontario,Crude oil and equivalent products,Opening inventory,Cubic metres,v107705328,3.1.7.1,457152.0
2016/05,Ontario,Crude oil and equivalent products,Opening inventory,Cubic metres,v107705328,3.1.7.1,357601.0
2016/06,Ontario,Crude oil and equivalent products,Opening inventory,Cubic metres,v107705328,3.1.7.1,379939.0
2016/07,Ontario,Crude oil and equivalent products,Opening inventory,Cubic metres,v107705328,3.1.7.1,354248.0
2016/08,Ontario,Crude oil and equivalent products,Opening inventory,Cubic metres,v107705328,3.1.7.1,509500.0
2016/09,Ontario,Crude oil and equivalent products,Opening inventory,Cubic metres,v107705328,3.1.7.1,514693.0
2016/10,Ontario,Crude oil and equivalent products,Opening inventory,Cubic metres,v107705328,3.1.7.1,446039.0
2016/11,Ontario,Crude oil and equivalent products,Opening inventory,Cubic metres,v107705328,3.1.7.1,502302.0
2016/12,Ontario,Crude oil and equivalent products,Opening inventory,Cubic metres,v107705328,3.1.7.1,512755.0
2017/01,Ontario,Crude oil and equivalent products,Opening inventory,Cubic metres,v107705328,3.1.7.1,434930.0
2017/02,Ontario,Crude oil and equivalent products,Opening inventory,Cubic metres,v107705328,3.1.7.1,348335.0
2017/03,Ontario,Crude oil and equivalent products,Opening inventory,Cubic metres,v107705328,3.1.7.1,527398.0
2017/04,Ontario,Crude oil and equivalent products,Opening inventory,Cubic metres,v107705328,3.1.7.1,437597.0
2017/05,Ontario,Crude oil and equivalent products,Opening inventory,Cubic metres,v107705328,3.1.7.1,430185.0
